semantic_candidate_name,exact_dungeondraft_uri,asset_kind,compatible_mcp_operations,source,original_dungeondraft_category,original_dungeondraft_tags,dimensions_or_scale,discovery_status,validation_status
"Wood Burned 06","res://textures/objects/vegetation/fallen/wood_burned_06.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 01","res://textures/objects/vegetation/ferns/fern_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 02","res://textures/objects/vegetation/ferns/fern_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 03","res://textures/objects/vegetation/ferns/fern_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 04","res://textures/objects/vegetation/ferns/fern_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 05","res://textures/objects/vegetation/ferns/fern_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Fern 06","res://textures/objects/vegetation/ferns/fern_06.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Flowers 01","res://textures/objects/vegetation/flowers/flowers_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Flowers 02","res://textures/objects/vegetation/flowers/flowers_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Flowers 03","res://textures/objects/vegetation/flowers/flowers_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Flowers 04","res://textures/objects/vegetation/flowers/flowers_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Flowers 05","res://textures/objects/vegetation/flowers/flowers_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 01","res://textures/objects/vegetation/grass/grass_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 02","res://textures/objects/vegetation/grass/grass_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 03","res://textures/objects/vegetation/grass/grass_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 04","res://textures/objects/vegetation/grass/grass_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 05","res://textures/objects/vegetation/grass/grass_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 06","res://textures/objects/vegetation/grass/grass_06.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 07","res://textures/objects/vegetation/grass/grass_07.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 08","res://textures/objects/vegetation/grass/grass_08.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 09","res://textures/objects/vegetation/grass/grass_09.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 10","res://textures/objects/vegetation/grass/grass_10.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 11","res://textures/objects/vegetation/grass/grass_11.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 12","res://textures/objects/vegetation/grass/grass_12.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 13","res://textures/objects/vegetation/grass/grass_13.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 14","res://textures/objects/vegetation/grass/grass_14.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 15","res://textures/objects/vegetation/grass/grass_15.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 16","res://textures/objects/vegetation/grass/grass_16.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 17","res://textures/objects/vegetation/grass/grass_17.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 18","res://textures/objects/vegetation/grass/grass_18.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 19","res://textures/objects/vegetation/grass/grass_19.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 20","res://textures/objects/vegetation/grass/grass_20.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 21","res://textures/objects/vegetation/grass/grass_21.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 22","res://textures/objects/vegetation/grass/grass_22.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 23","res://textures/objects/vegetation/grass/grass_23.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 24","res://textures/objects/vegetation/grass/grass_24.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 25","res://textures/objects/vegetation/grass/grass_25.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Grass 26","res://textures/objects/vegetation/grass/grass_26.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 01","res://textures/objects/vegetation/mushrooms/magic_mushrooms_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 02","res://textures/objects/vegetation/mushrooms/magic_mushrooms_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 03","res://textures/objects/vegetation/mushrooms/magic_mushrooms_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 04","res://textures/objects/vegetation/mushrooms/magic_mushrooms_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 05","res://textures/objects/vegetation/mushrooms/magic_mushrooms_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 06","res://textures/objects/vegetation/mushrooms/magic_mushrooms_06.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 07","res://textures/objects/vegetation/mushrooms/magic_mushrooms_07.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 08","res://textures/objects/vegetation/mushrooms/magic_mushrooms_08.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 09","res://textures/objects/vegetation/mushrooms/magic_mushrooms_09.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 10","res://textures/objects/vegetation/mushrooms/magic_mushrooms_10.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 11","res://textures/objects/vegetation/mushrooms/magic_mushrooms_11.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 12","res://textures/objects/vegetation/mushrooms/magic_mushrooms_12.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 13","res://textures/objects/vegetation/mushrooms/magic_mushrooms_13.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Magic Mushrooms 14","res://textures/objects/vegetation/mushrooms/magic_mushrooms_14.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Mushrooms 01","res://textures/objects/vegetation/mushrooms/mushrooms_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Mushrooms 02","res://textures/objects/vegetation/mushrooms/mushrooms_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Mushrooms 03","res://textures/objects/vegetation/mushrooms/mushrooms_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Mushrooms 04","res://textures/objects/vegetation/mushrooms/mushrooms_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Mushrooms 05","res://textures/objects/vegetation/mushrooms/mushrooms_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 01","res://textures/objects/vegetation/roots/exposed_roots_01.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 02","res://textures/objects/vegetation/roots/exposed_roots_02.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 03","res://textures/objects/vegetation/roots/exposed_roots_03.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 04","res://textures/objects/vegetation/roots/exposed_roots_04.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 05","res://textures/objects/vegetation/roots/exposed_roots_05.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 06","res://textures/objects/vegetation/roots/exposed_roots_06.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 07","res://textures/objects/vegetation/roots/exposed_roots_07.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 08","res://textures/objects/vegetation/roots/exposed_roots_08.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 09","res://textures/objects/vegetation/roots/exposed_roots_09.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots 10","res://textures/objects/vegetation/roots/exposed_roots_10.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 1","res://textures/objects/vegetation/roots/exposed_roots_big_1.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 2","res://textures/objects/vegetation/roots/exposed_roots_big_2.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 3","res://textures/objects/vegetation/roots/exposed_roots_big_3.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 4","res://textures/objects/vegetation/roots/exposed_roots_big_4.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 5","res://textures/objects/vegetation/roots/exposed_roots_big_5.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
"Exposed Roots Big 6","res://textures/objects/vegetation/roots/exposed_roots_big_6.png","object","place_object","dungeondraft-built-in","Objects","","","mcp-list-assets","loaded-registry-listed"
